"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-1.15254830188679,5.54070622641509,-12.363043919373,5.07317678085891e-31,5.05593783063269e-29,59.6507516094688,"ADAMTSL4"
-0.894503584905656,8.75978669811321,-12.3463386072072,5.96065815118777e-31,5.91170588617801e-29,59.4915165645823,"BLVRB"
-0.962264905660371,5.0496441509434,-12.343218775869,6.14276903155988e-31,6.06303116432328e-29,59.4617914305281,"LOC606724"
-1.18217245283018,4.00735905660377,-12.3373277482416,6.50187652019219e-31,6.38677152916487e-29,59.4056741444725,"NCF1B"
0.295196037735847,12.2317183962264,12.333021608125,6.77752189714867e-31,6.62583450230773e-29,59.3646636409572,"HNRNPA3"
0.750085283018863,9.05022264150943,12.3244491934539,7.3613637435356e-31,7.16250225852066e-29,59.2830457484488,"PPM1E"
-0.518939999999997,11.8434983018868,-12.3206537294805,7.63560058928225e-31,7.3942867970738e-29,59.2469191426917,"MAP7D1"
-1.06263547169811,6.77195962264151,-12.3103140981467,8.43535940341984e-31,8.1304191808549e-29,59.1485338684721,"NCF4"
-0.842685094339618,7.70800801886792,-12.299270924006,9.38179233008842e-31,9.00038301573436e-29,59.0435044327521,"LTBR"
0.302202452830187,6.85708462264151,12.2879744299789,1.04593366687417e-30,9.98745031671011e-29,58.936119558724,"TIMM8A"
0.573856415094336,7.56237349056604,12.2736627825704,1.20030518733783e-30,1.14084562481693e-28,58.800150848112,"ZFP37"
-1.12331396226415,8.07322188679245,-12.2666727209115,1.28374628394346e-30,1.21453047047738e-28,58.733773193218,"CAPS"
0.310998490566036,10.2802475471698,12.2537088077804,1.45407565298099e-30,1.36936574108715e-28,58.6107232705898,"LEPROTL1"
1.40185301886792,5.14854764150943,12.2453678247192,1.57537330401997e-30,1.47682255395114e-28,58.5315910799993,"XKR4"
